2020-09-15,12:18:34.879,28.98,53.64,472,10
2020-09-15,12:32:39.872,29.48,54.38,446,7
2020-09-15,12:46:44.353,29.74,54.16,436,5
2020-09-15,13:00:48.834,29.94,54.22,462,9
2020-09-15,13:14:53.315,30.05,54.43,462,9
2020-09-15,13:28:57.796,29.94,54.22,460,9
2020-09-15,13:43:02.272,29.92,54.03,445,6
2020-09-15,13:57:06.749,30.13,54.10,419,2
2020-09-15,14:11:11.234,30.32,53.88,464,9
2020-09-15,14:25:15.723,30.42,53.78,482,12
2020-09-15,14:39:20.212,30.75,54.05,473,11
2020-09-15,14:53:24.705,30.76,53.85,441,6
2020-09-15,15:07:28.674,31.02,53.92,464,9
2020-09-15,15:21:33.163,30.99,54.22,455,8
2020-09-15,15:35:37.648,31.14,54.00,457,8
2020-09-15,15:49:41.616,31.44,54.46,462,9
2020-09-15,16:03:46.114,31.34,54.17,472,10
2020-09-15,16:17:50.607,31.81,54.21,438,5
2020-09-15,16:31:54.608,31.66,55.12,647,37
2020-09-15,16:45:58.618,31.95,54.41,546,22
2020-09-15,17:00:03.151,32.18,55.16,506,16
2020-09-15,17:14:07.165,32.38,53.86,618,33
2020-09-15,17:28:11.183,32.65,53.35,502,15
2020-09-15,17:42:15.192,32.63,52.56,462,9
2020-09-15,17:56:19.698,32.69,52.56,452,7
2020-09-15,18:10:23.682,32.66,52.76,442,6
2020-09-15,18:24:27.667,32.14,55.16,447,7
2020-09-15,18:38:31.648,32.40,54.75,420,3
2020-09-15,18:52:35.629,32.18,54.58,445,6
2020-09-15,19:06:40.134,32.60,54.33,423,3
2020-09-15,19:20:44.111,31.96,55.49,452,7
2020-09-15,19:34:48.608,31.78,55.00,417,2
2020-09-15,19:48:52.573,31.57,54.53,448,7
2020-09-15,20:02:56.542,31.44,53.77,452,7
2020-09-15,20:17:01.035,31.75,54.83,436,5
2020-09-15,20:31:05.004,31.51,54.27,459,8
2020-09-15,20:45:09.484,30.72,55.43,473,11
2020-09-15,20:59:13.965,30.51,56.24,473,11
2020-09-15,21:13:18.442,29.95,56.29,419,2
2020-09-15,21:27:22.914,30.11,56.27,483,12
2020-09-15,21:41:27.395,29.89,58.85,436,5
2020-09-15,21:55:31.855,28.44,61.29,461,9
2020-09-15,22:09:36.318,27.88,63.03,459,8
2020-09-15,22:23:40.786,27.66,64.15,521,18
2020-09-15,22:37:45.778,27.28,65.40,461,9
2020-09-15,22:51:50.250,27.67,65.04,519,18
2020-09-15,23:05:54.726,28.04,63.62,491,13
2020-09-15,23:19:59.726,27.78,64.94,515,17
2020-09-15,23:34:04.202,29.43,60.68,529,19
2020-09-15,23:48:08.179,30.43,58.80,741,51
2020-09-16,00:02:12.688,30.23,58.23,828,65
2020-09-16,00:16:16.681,30.84,57.95,849,68
2020-09-16,00:30:21.207,30.86,57.66,1031,96
2020-09-16,00:44:25.257,30.60,57.39,1018,94
2020-09-16,00:58:29.263,30.88,57.17,927,80
2020-09-16,01:12:33.801,31.06,56.84,1243,128
2020-09-16,01:26:37.876,30.97,56.97,1599,182
2020-09-16,01:40:41.947,31.29,56.92,1617,185
2020-09-16,01:54:46.022,31.29,56.92,1714,200
2020-09-16,02:08:50.094,31.02,56.97,2228,278
2020-09-16,02:22:54.689,30.84,56.97,1561,176
2020-09-16,02:36:58.764,30.89,56.87,1281,134
2020-09-16,02:51:02.831,31.14,56.65,1088,104
2020-09-16,03:05:06.874,30.83,56.68,1004,92
2020-09-16,03:19:11.400,30.77,56.70,946,83
2020-09-16,03:33:15.397,30.67,56.70,855,69
2020-09-16,03:47:19.915,30.54,56.83,870,71
2020-09-16,04:01:23.921,30.72,56.51,983,88
2020-09-16,04:15:27.939,30.83,56.48,986,89
2020-09-16,04:29:32.497,30.39,56.63,1121,109
2020-09-16,04:43:36.568,30.83,56.09,1179,118
2020-09-16,04:57:41.148,30.00,56.29,1027,95
2020-09-16,05:11:45.153,29.94,56.59,878,72
2020-09-16,05:25:49.720,29.89,55.60,1100,106
2020-09-16,05:39:54.250,29.68,54.55,872,71
2020-09-16,05:53:58.755,29.36,53.99,696,45
2020-09-16,06:08:03.257,28.85,53.64,707,46
2020-09-16,06:22:07.750,28.90,54.63,755,54
2020-09-16,06:36:12.243,28.61,55.35,797,60
2020-09-16,06:50:16.757,28.74,55.54,940,82
2020-09-16,07:04:21.246,28.30,56.09,799,60
2020-09-16,07:18:25.739,28.00,56.02,627,34
2020-09-16,07:32:30.228,28.66,56.13,763,55
2020-09-16,07:46:35.237,28.41,55.57,808,62
2020-09-16,08:00:39.727,28.48,56.46,591,29
2020-09-16,08:14:44.212,28.73,56.63,519,18
2020-09-16,08:28:48.692,28.62,56.33,459,8
2020-09-16,08:42:53.173,28.68,56.04,515,17
2020-09-16,08:56:57.655,28.46,56.26,529,19
2020-09-16,09:11:02.664,28.18,55.69,508,16
2020-09-16,09:25:07.144,28.29,55.89,530,19
2020-09-16,09:39:11.629,28.52,55.66,507,16
2020-09-16,09:53:16.110,28.46,54.88,534,20
2020-09-16,10:07:21.116,28.07,54.53,417,2
2020-09-16,10:21:25.601,28.18,53.52,505,15
2020-09-16,10:35:30.082,28.19,53.03,528,19
2020-09-16,10:49:34.567,28.03,52.76,506,16
2020-09-16,11:03:39.572,28.31,52.34,521,18
2020-09-16,11:17:44.057,28.07,52.26,518,17
2020-09-16,11:31:48.538,28.19,52.04,490,13
2020-09-16,11:45:53.019,28.30,51.35,455,8
2020-09-16,11:59:58.020,28.15,51.15,507,16
2020-09-16,12:14:02.505,28.19,50.85,473,11
2020-09-16,12:28:06.986,28.41,50.14,518,17
2020-09-16,12:42:11.471,28.59,49.55,492,14
2020-09-16,12:56:16.480,28.71,48.04,594,29
2020-09-16,13:10:20.969,29.24,48.00,526,19
2020-09-16,13:24:25.463,29.48,48.07,537,20
2020-09-16,13:38:29.956,28.86,47.63,497,14
2020-09-16,13:52:34.445,28.51,48.46,523,18
2020-09-16,14:06:38.934,28.11,48.41,505,15
2020-09-16,14:20:43.943,28.89,48.32,506,16
2020-09-16,14:34:48.432,28.74,48.04,480,12
2020-09-16,14:48:52.917,28.95,48.02,485,12
2020-09-16,15:02:57.402,29.24,48.39,496,14
2020-09-16,15:17:01.887,29.02,48.71,490,13
2020-09-16,15:31:06.360,29.06,49.10,475,11
2020-09-16,15:45:10.837,29.16,48.79,506,16
2020-09-16,15:59:15.838,29.26,49.18,462,9
2020-09-16,16:13:20.319,29.30,49.57,457,8
2020-09-16,16:27:24.796,28.93,50.59,450,7
2020-09-16,16:41:29.269,29.09,51.15,464,9
2020-09-16,16:55:33.741,28.98,52.16,477,11
2020-09-16,17:09:38.743,29.57,52.09,461,9
2020-09-16,17:23:43.235,29.34,52.01,508,16
2020-09-16,17:37:47.724,29.16,52.33,448,7
2020-09-16,17:51:52.209,28.66,52.98,500,15
2020-09-16,18:05:56.698,29.16,53.13,466,10
2020-09-16,18:20:01.191,29.08,52.85,531,19
2020-09-16,18:34:06.204,29.02,51.87,521,18
2020-09-16,18:48:10.689,29.12,51.25,477,11
2020-09-16,19:02:15.182,29.28,50.95,537,20
2020-09-16,19:16:19.680,29.52,50.63,486,13
2020-09-16,19:30:24.177,29.63,50.71,526,19
2020-09-16,19:44:28.678,29.55,51.12,524,18
2020-09-16,19:58:33.171,29.80,50.90,556,23
2020-09-16,20:12:37.668,29.78,50.71,519,18
2020-09-16,20:26:42.165,29.33,50.63,565,25
2020-09-16,20:40:46.663,29.55,50.44,517,17
2020-09-16,20:54:51.160,29.27,50.46,571,26
2020-09-16,21:08:55.657,29.46,50.34,507,16
2020-09-16,21:23:00.154,29.23,50.16,486,13
